room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10253591,32071442,Private room,,Jamaica Plain,8,5.0,2,1.0,79.0,2.0,42.318539,-71.101984,2016-05-18 21:55:23.368266
12305624,57923738,Private room,,Roxbury,0,,2,1.0,75.0,1.0,42.317249,-71.095453,2016-05-19 00:29:43.099283
7693009,2182717,Private room,,Jamaica Plain,11,5.0,2,1.0,42.0,2.0,42.309798,-71.101742,2016-05-18 22:34:02.817145
3522237,17736943,Private room,,Dorchester,2,,2,1.0,45.0,3.0,42.30629,-71.082711,2016-05-19 01:55:28.470658
10627514,16337422,Private room,,Jamaica Plain,1,,2,1.0,70.0,1.0,42.315513,-71.101577,2016-05-19 00:46:22.199689
5521378,25636575,Private room,,Jamaica Plain,6,5.0,1,1.0,69.0,1.0,42.311694,-71.101165,2016-05-18 22:52:19.432772
11929515,63673355,Private room,,Roxbury,1,,2,1.0,80.0,1.0,42.324664,-71.093556,2016-05-18 23:02:48.933660
8392652,20525378,Private room,,Jamaica Plain,20,3.0,3,1.0,49.0,1.0,42.312471,-71.098809,2016-05-19 01:28:42.728135
12419766,67175528,Private room,,Jamaica Plain,0,,1,1.0,35.0,7.0,42.314484,-71.09917,2016-05-18 23:29:58.118929
6990904,16337422,Private room,,Jamaica Plain,17,5.0,2,1.0,80.0,1.0,42.315301,-71.099768,2016-05-19 02:56:33.574851
12504504,17517957,Private room,,Roxbury,0,,1,1.0,100.0,1.0,42.32348,-71.094927,2016-05-18 22:10:04.245334
5601743,19280995,Private room,,Jamaica Plain,9,4.0,2,1.0,46.0,2.0,42.311897,-71.103154,2016-05-18 21:15:59.582635
8457344,44501429,Private room,,Roxbury,2,,2,1.0,101.0,2.0,42.319794,-71.095873,2016-05-19 02:10:44.936087
8481291,8167936,Private room,,Jamaica Plain,4,5.0,2,1.0,69.0,2.0,42.312653,-71.099723,2016-05-19 01:31:11.707580
12866880,70350398,Private room,,Roxbury,0,,2,1.0,55.0,1.0,42.32203,-71.09515,2016-05-18 23:35:07.340172
1803138,4610847,Private room,,Jamaica Plain,48,5.0,2,1.0,85.0,2.0,42.310213,-71.101437,2016-05-18 23:10:54.145762
1115394,884747,Private room,,Jamaica Plain,151,5.0,2,1.0,91.0,2.0,42.310009,-71.101764,2016-05-19 02:45:52.012172
13077603,67103816,Private room,,Roxbury,0,,1,1.0,35.0,1.0,42.317005,-71.092567,2016-05-19 02:57:49.252256
4000384,10910804,Private room,,Jamaica Plain,46,5.0,2,1.0,120.0,2.0,42.316329,-71.099096,2016-05-18 23:26:07.068648
8014642,17549955,Private room,,Roxbury,2,,2,1.0,79.0,1.0,42.325543,-71.097571,2016-05-18 21:39:10.445058
9166393,20224115,Private room,,Roxbury,1,,2,1.0,60.0,1.0,42.325849,-71.096368,2016-05-18 22:18:49.904099
1638584,5243773,Private room,,Roxbury,3,4.5,1,1.0,79.0,2.0,42.325138,-71.092641,2016-05-18 20:19:37.022919
801722,8229,Private room,,Roxbury,14,4.5,2,1.0,165.0,3.0,42.328192,-71.094049,2016-05-19 00:05:49.246483
8815738,45824409,Private room,,Roxbury,0,,4,1.0,300.0,2.0,42.327574,-71.092109,2016-05-19 02:21:11.061369
1374466,255183,Private room,,Roxbury,20,5.0,1,1.0,65.0,3.0,42.32642,-71.090133,2016-05-19 02:12:23.967319
8469464,40833154,Private room,,Roxbury,6,4.0,2,1.0,59.0,1.0,42.325611,-71.081317,2016-05-19 00:19:36.264466
8523157,30240262,Private room,,Dorchester,4,5.0,2,1.0,75.0,1.0,42.315073,-71.063426,2016-05-18 22:13:37.866971
1374434,255183,Private room,,Roxbury,22,4.5,1,1.0,80.0,4.0,42.32497,-71.089489,2016-05-19 01:36:57.327880
60029,255183,Private room,,Roxbury,107,5.0,1,1.0,75.0,2.0,42.325842,-71.089269,2016-05-18 22:08:31.715399
1403408,255183,Private room,,Roxbury,12,5.0,2,1.0,90.0,2.0,42.324648,-71.088694,2016-05-19 00:06:37.825442
69369,255183,Private room,,Roxbury,77,5.0,1,1.0,80.0,3.0,42.326142,-71.088404,2016-05-19 00:42:25.643817
2473997,3875741,Private room,,Roxbury,28,4.5,5,1.0,79.0,2.0,42.327535,-71.082954,2016-05-18 21:32:46.278696
4391562,6323926,Private room,,Roxbury,17,5.0,2,1.0,110.0,2.0,42.318973,-71.077316,2016-05-19 02:12:13.597883
1602491,3875741,Private room,,Roxbury,26,4.0,2,1.0,70.0,2.0,42.327017,-71.081469,2016-05-18 21:42:27.556316
5291267,25844126,Private room,,Dorchester,0,,2,1.0,75.0,1.0,42.314083,-71.062228,2016-05-19 02:09:27.795212
8161218,43078666,Private room,,Dorchester,2,,2,1.0,100.0,1.0,42.315888,-71.071995,2016-05-18 22:02:57.927734
5146580,9663343,Private room,,Roxbury,42,4.0,2,1.0,60.0,1.0,42.325545,-71.085778,2016-05-19 01:33:51.789419
5146447,9663343,Private room,,Roxbury,37,4.0,2,1.0,60.0,1.0,42.325118,-71.08323,2016-05-19 00:56:22.137300
12465356,65097579,Private room,,Dorchester,1,,3,1.0,90.0,1.0,42.314274,-71.071186,2016-05-18 21:09:01.322063
8319253,43078666,Private room,,Roxbury,2,,2,1.0,100.0,1.0,42.317402,-71.073612,2016-05-19 01:57:01.831499
8495348,44735228,Private room,,Roxbury,3,4.5,2,1.0,100.0,1.0,42.316806,-71.073527,2016-05-18 23:58:43.998443
5052151,19573145,Private room,,Mission Hill,22,4.5,4,1.0,59.0,15.0,42.331121,-71.110972,2016-05-19 01:33:55.591503
9998187,19480579,Private room,,Mission Hill,5,5.0,2,1.0,100.0,7.0,42.331427,-71.111132,2016-05-19 02:16:24.594541
5453775,4678912,Private room,,Mission Hill,12,4.0,2,1.0,95.0,1.0,42.332289,-71.111459,2016-05-18 22:54:57.796009
12006423,64209223,Private room,,Mission Hill,0,,1,1.0,99.0,3.0,42.332272,-71.105871,2016-05-18 21:50:27.480248
6686331,24950258,Private room,,Mission Hill,6,4.5,1,1.0,35.0,1.0,42.332818,-71.106507,2016-05-18 23:45:20.781201
6208994,2568871,Private room,,Mission Hill,0,,3,1.0,200.0,2.0,42.331604,-71.110797,2016-05-18 23:20:22.299388
13081347,41932249,Private room,,Mission Hill,0,,1,1.0,56.0,1.0,42.331327,-71.109879,2016-05-18 22:49:48.500709
12320063,66462220,Private room,,Mission Hill,0,,1,1.0,55.0,1.0,42.332893,-71.10862,2016-05-19 00:52:08.439313
4823089,19480579,Private room,,Mission Hill,28,4.5,2,1.0,80.0,25.0,42.331973,-71.108131,2016-05-18 23:03:30.887316
3659917,4464034,Private room,,Mission Hill,41,5.0,1,1.0,66.0,2.0,42.333558,-71.109425,2016-05-18 23:07:48.685863
7562235,11653097,Private room,,Mission Hill,3,4.0,2,1.0,90.0,2.0,42.331927,-71.111274,2016-05-18 21:33:48.562286
5904992,25327613,Private room,,Mission Hill,5,4.5,2,1.0,79.0,1.0,42.330048,-71.098527,2016-05-19 02:32:54.312878
4555637,11228809,Private room,,Roxbury,24,5.0,1,1.0,71.0,1.0,42.329607,-71.093406,2016-05-19 02:12:04.927080
3198169,13935980,Private room,,Mission Hill,7,5.0,2,1.0,95.0,7.0,42.33442,-71.102689,2016-05-18 23:27:38.845689
8153848,28820575,Private room,,Roxbury,49,4.5,2,1.0,60.0,1.0,42.331587,-71.094834,2016-05-19 01:29:23.631827
5969852,1849822,Private room,,Mission Hill,53,5.0,2,1.0,110.0,1.0,42.332132,-71.101742,2016-05-18 20:18:17.297996
12559896,19073733,Private room,,Fenway,0,,1,1.0,50.0,1.0,42.350131,-71.105254,2016-05-19 01:45:48.089980
5549683,24806753,Private room,,Fenway,4,4.5,2,1.0,75.0,1.0,42.338542,-71.091561,2016-05-18 20:27:41.128596
12432696,67253528,Private room,,Mission Hill,0,,2,1.0,60.0,14.0,42.335119,-71.10163,2016-05-18 21:50:50.451451
8597118,19688680,Private room,,Fenway,0,,1,1.0,60.0,1.0,42.342236,-71.096397,2016-05-18 20:02:38.638593
4966020,9257829,Private room,,Fenway,9,5.0,1,1.0,74.0,1.0,42.341406,-71.09756,2016-05-19 02:40:41.918982
12865252,23737110,Private room,,Fenway,0,,1,1.0,75.0,1.0,42.343646,-71.097396,2016-05-18 22:44:06.439052
10730102,32150958,Private room,,Allston,0,,2,1.0,40.0,6.0,42.361641,-71.123894,2016-05-18 22:46:16.786675
886378,4426354,Private room,,Back Bay,6,4.5,2,1.0,75.0,1.0,42.351743,-71.08917,2016-05-19 01:23:28.531762
6009031,28075283,Private room,,Back Bay,2,,4,1.0,220.0,1.0,42.352278,-71.082859,2016-05-18 23:52:52.715582
68902,25188,Private room,,Beacon Hill,4,4.5,4,1.0,377.0,2.0,42.355365,-71.073005,2016-05-18 23:39:30.625565
10658792,3744960,Private room,,Beacon Hill,7,5.0,2,1.0,111.0,1.0,42.360457,-71.069094,2016-05-19 00:52:03.515362
4947739,3744960,Private room,,Beacon Hill,0,,2,1.0,180.0,2.0,42.359108,-71.0682,2016-05-18 19:54:26.994448
3050565,7000428,Private room,,Beacon Hill,23,4.5,1,1.0,90.0,3.0,42.360564,-71.065314,2016-05-18 22:52:34.165965
59776,287564,Private room,,Beacon Hill,2,,2,1.0,270.0,4.0,42.357708,-71.07242,2016-05-19 00:39:19.374650
10597708,17426720,Entire home/apt,,Beacon Hill,19,5.0,6,2.0,150.0,2.0,42.358814,-71.063771,2016-05-19 00:09:15.518355
7740436,19911253,Entire home/apt,,Back Bay,8,5.0,2,0.0,175.0,1.0,42.34802,-71.072909,2016-05-19 00:45:23.521275
7033732,5256414,Entire home/apt,,East Boston,37,4.5,3,0.0,110.0,1.0,42.367098,-71.033349,2016-05-19 02:21:41.509547
9180947,47618394,Entire home/apt,,Back Bay,26,5.0,2,0.0,145.0,,42.354912,-71.076426,2016-05-18 23:38:22.944057
9755993,50314416,Entire home/apt,,Beacon Hill,4,5.0,2,0.0,107.0,2.0,42.359369,-71.071162,2016-05-18 23:12:51.149755
585028,2883279,Entire home/apt,,South End,42,4.5,4,1.0,145.0,1.0,42.346193,-71.073998,2016-05-18 20:33:09.768270
9060132,41282500,Entire home/apt,,Fenway,6,4.5,2,1.0,100.0,1.0,42.347544,-71.103863,2016-05-18 22:53:40.162896
66288,324630,Entire home/apt,,Mission Hill,385,4.0,2,0.0,75.0,,42.332152,-71.106742,2016-05-18 21:23:47.486446
466361,2315920,Entire home/apt,,Brighton,45,4.5,5,2.0,80.0,1.0,42.361078,-71.142325,2016-05-18 22:22:55.103053
36885,159160,Entire home/apt,,Fenway,117,5.0,2,1.0,155.0,5.0,42.346335,-71.088323,2016-05-18 21:23:31.815563
9415687,4071493,Entire home/apt,,Dorchester,7,5.0,2,1.0,100.0,4.0,42.289797,-71.067582,2016-05-18 22:14:01.760054
12738146,69273575,Entire home/apt,,Roxbury,1,,2,0.0,100.0,1.0,42.339588,-71.080851,2016-05-18 23:30:30.057771
11016623,28123912,Entire home/apt,,Beacon Hill,1,,2,1.0,150.0,5.0,42.357889,-71.06311,2016-05-18 22:20:12.799515
12815191,38700232,Entire home/apt,,Back Bay,0,,2,0.0,160.0,2.0,42.345408,-71.078616,2016-05-18 22:52:15.082939
12599820,68369590,Entire home/apt,,North End,1,,2,1.0,122.0,2.0,42.365555,-71.054523,2016-05-18 21:19:54.582119
11010159,51050977,Private room,,West Roxbury,2,,2,1.0,50.0,1.0,42.257994,-71.15684,2016-05-19 02:20:41.254310
3420221,9189449,Private room,,Allston,29,4.5,2,1.0,65.0,1.0,42.353398,-71.142355,2016-05-18 23:36:57.026655
10339055,53207133,Private room,,Allston,2,,2,1.0,75.0,1.0,42.353908,-71.136947,2016-05-18 20:28:23.390318
8338792,29066313,Private room,,Brighton,0,,2,1.0,85.0,1.0,42.34011,-71.149591,2016-05-19 02:15:12.941192
9475507,12267153,Private room,,Allston,2,,2,1.0,70.0,1.0,42.352983,-71.135716,2016-05-19 02:44:28.989041
12592696,35068378,Private room,,Allston,0,,1,1.0,150.0,1.0,42.347722,-71.135264,2016-05-18 23:39:02.062491
10706413,49741901,Private room,,Allston,0,,2,1.0,60.0,1.0,42.353461,-71.132662,2016-05-19 02:07:12.498481
6373729,32041326,Private room,,Allston,1,,4,1.0,75.0,2.0,42.352014,-71.140472,2016-05-18 23:11:12.963310
7840752,8654826,Private room,,Brighton,0,,1,1.0,125.0,10.0,42.341131,-71.159795,2016-05-18 20:44:49.024254
9445192,48948403,Private room,,Allston,2,,1,1.0,60.0,1.0,42.347988,-71.139391,2016-05-18 23:25:54.407487
2744320,14004174,Private room,,Brighton,0,,2,1.0,55.0,3.0,42.342727,-71.16833,2016-05-19 00:20:14.426546
5481930,26367207,Private room,,Allston,5,4.5,2,1.0,135.0,1.0,42.351274,-71.13033,2016-05-18 21:27:34.951746
9572941,36388924,Private room,,Allston,6,5.0,1,1.0,55.0,1.0,42.350813,-71.14172,2016-05-19 00:06:26.814947
8238311,28820575,Private room,,Roxbury,46,4.5,2,1.0,80.0,1.0,42.329552,-71.093241,2016-05-18 21:05:38.513865
8584081,45177323,Private room,,Fenway,6,4.0,2,1.0,90.0,2.0,42.346108,-71.092854,2016-05-19 01:16:50.821975
10113230,51899080,Private room,,Fenway,8,4.5,3,1.0,123.0,1.0,42.347668,-71.089391,2016-05-18 20:38:38.445687
8310807,28820575,Private room,,Roxbury,24,5.0,1,1.0,45.0,1.0,42.330878,-71.092984,2016-05-18 22:53:01.362741
9676551,22249835,Private room,,Jamaica Plain,40,5.0,2,1.0,63.0,2.0,42.316149,-71.105028,2016-05-18 22:27:21.767739
7225376,37826100,Private room,,Mission Hill,5,3.0,2,1.0,75.0,1.0,42.331554,-71.096288,2016-05-19 02:22:55.381191
6324649,23029544,Private room,,Fenway,41,4.5,2,1.0,90.0,1.0,42.342057,-71.086334,2016-05-18 20:17:39.316864
6765855,14453758,Private room,,Roxbury,31,5.0,2,1.0,80.0,1.0,42.326852,-71.093546,2016-05-19 01:46:31.631247
12023820,39068983,Private room,,Brighton,1,,2,1.0,46.0,1.0,42.353164,-71.146561,2016-05-18 22:57:58.296328
10309569,3333602,Private room,,Brighton,1,,1,1.0,40.0,1.0,42.349652,-71.161879,2016-05-18 23:19:43.774255
7403927,405376,Private room,,Brighton,3,4.5,4,1.0,125.0,3.0,42.351352,-71.168588,2016-05-18 21:37:48.811234
7476671,24158689,Private room,,Brighton,8,4.5,2,1.0,65.0,2.0,42.350577,-71.163939,2016-05-19 02:19:09.102027
8303748,22585074,Private room,,Brighton,1,,2,1.0,46.0,10.0,42.350294,-71.147264,2016-05-18 23:39:26.168208
4670285,24158689,Private room,,Brighton,11,4.5,2,1.0,65.0,2.0,42.349161,-71.16348,2016-05-18 23:47:54.839374
4737304,24158689,Private room,,Brighton,12,5.0,2,1.0,65.0,2.0,42.34985,-71.164513,2016-05-18 20:11:48.741847
8626752,9492322,Private room,,Brighton,0,,2,1.0,65.0,2.0,42.350565,-71.162483,2016-05-18 23:42:40.854604
12184433,65476280,Private room,,Brighton,0,,1,1.0,999.0,1.0,42.349078,-71.152605,2016-05-18 21:44:43.043010
8378257,12996682,Private room,,Brighton,4,5.0,2,1.0,75.0,1.0,42.351269,-71.148883,2016-05-19 00:26:28.550051
9989001,11189145,Private room,,Brighton,0,,1,1.0,30.0,14.0,42.348493,-71.169007,2016-05-18 21:09:56.010168
11921486,63617461,Private room,,Brighton,1,,2,1.0,90.0,1.0,42.349577,-71.160871,2016-05-19 01:33:01.103917
12739300,61322326,Private room,,Brighton,0,,2,1.0,70.0,1.0,42.350536,-71.169461,2016-05-19 01:40:22.600950
9410831,48796146,Private room,,Brighton,0,,1,1.0,55.0,1.0,42.353401,-71.166446,2016-05-18 19:49:17.521945
4456987,23127374,Private room,,Brighton,12,5.0,2,1.0,99.0,1.0,42.348512,-71.167968,2016-05-18 20:05:32.069646
3181719,7640908,Private room,,Brighton,37,5.0,3,1.0,115.0,2.0,42.348575,-71.158718,2016-05-19 02:29:07.279799
11220522,44083241,Private room,,Brighton,20,4.5,4,1.0,53.0,1.0,42.354494,-71.154572,2016-05-19 00:11:22.657579
7479725,17892292,Private room,,Allston,11,5.0,2,1.0,40.0,5.0,42.360838,-71.1356,2016-05-19 01:32:02.310246
12414737,37000074,Private room,,Brighton,0,,2,1.0,140.0,1.0,42.362594,-71.140215,2016-05-19 02:13:56.964521
5784404,26956083,Private room,,Brighton,8,5.0,2,1.0,89.0,1.0,42.359449,-71.140497,2016-05-18 22:53:35.711891
7509273,26956083,Private room,,Brighton,3,4.5,1,1.0,69.0,2.0,42.360881,-71.1414,2016-05-18 21:47:35.653044
7921649,26956083,Private room,,Brighton,4,4.5,2,1.0,45.0,2.0,42.359642,-71.140569,2016-05-19 00:24:06.426749
8450098,42726977,Private room,,Beacon Hill,21,4.5,4,1.0,99.0,1.0,42.358357,-71.072932,2016-05-18 22:27:05.073900
7996844,690922,Private room,,Beacon Hill,22,4.5,2,1.0,130.0,2.0,42.356681,-71.071558,2016-05-19 01:02:10.514335
6400348,28090138,Private room,,Beacon Hill,2,,2,1.0,200.0,3.0,42.356747,-71.070143,2016-05-18 20:50:18.722520
9235198,47990609,Private room,,West End,18,5.0,2,1.0,135.0,1.0,42.361967,-71.068158,2016-05-18 20:38:20.993231
9644312,45038647,Private room,,West End,0,,2,1.0,95.0,1.0,42.3613,-71.071618,2016-05-18 20:54:13.884319
9393163,47487818,Private room,,Fenway,1,,2,1.0,90.0,2.0,42.350763,-71.095259,2016-05-19 00:48:26.211048
10860611,7845075,Private room,,Back Bay,0,,2,1.0,120.0,2.0,42.350294,-71.086072,2016-05-19 01:28:26.914552
9463606,45369382,Private room,,Allston,21,4.5,2,1.0,79.0,1.0,42.351015,-71.125857,2016-05-19 01:57:41.212133
1529321,8139434,Private room,,Allston,73,4.5,2,1.0,68.0,1.0,42.35528,-71.134499,2016-05-18 22:07:19.268924
5832127,3729809,Private room,,Mission Hill,8,4.0,2,1.0,69.0,1.0,42.32916,-71.100998,2016-05-18 23:36:07.132930
13037435,19960187,Private room,,Fenway,0,,2,1.0,149.0,1.0,42.343597,-71.0982,2016-05-19 02:18:19.512005
12735138,69252303,Private room,,Allston,0,,1,1.0,35.0,1.0,42.352762,-71.127269,2016-05-18 21:24:46.398142
2014882,1521296,Private room,,Brighton,89,4.5,4,1.0,70.0,2.0,42.341261,-71.157173,2016-05-18 22:54:13.513006
6716295,25093280,Private room,,Allston,19,4.0,4,1.0,65.0,1.0,42.352113,-71.127706,2016-05-19 02:02:50.981780
11528125,10138187,Private room,,Allston,1,,2,1.0,50.0,3.0,42.352684,-71.121248,2016-05-19 00:11:42.023390
5870922,26956083,Private room,,Allston,33,5.0,2,1.0,91.0,2.0,42.361265,-71.12532,2016-05-18 21:53:10.670589
7527677,32304279,Private room,,Allston,2,,1,1.0,133.0,7.0,42.358993,-71.128838,2016-05-18 23:14:15.668273
1171578,3765817,Private room,,Brighton,90,5.0,2,1.0,99.0,1.0,42.35384,-71.167947,2016-05-19 01:47:36.722432
10903094,21797786,Private room,,Brighton,1,,2,1.0,50.0,1.0,42.34328,-71.140952,2016-05-18 23:10:04.650667
9078482,911968,Private room,,Allston,2,,2,1.0,45.0,2.0,42.350922,-71.127682,2016-05-18 23:46:38.640251
8742890,45865686,Private room,,Brighton,21,4.5,2,1.0,41.0,1.0,42.340566,-71.151916,2016-05-18 19:59:11.951897
10186477,184232,Private room,,Fenway,3,5.0,2,1.0,50.0,1.0,42.346264,-71.10296,2016-05-18 23:53:06.548457
5889190,4144048,Private room,,Allston,65,5.0,2,1.0,67.0,1.0,42.352842,-71.128153,2016-05-18 20:07:38.531941
1815326,9508341,Private room,,Brighton,110,4.5,2,1.0,99.0,1.0,42.355088,-71.16242,2016-05-19 01:40:46.515047
7805515,26956083,Private room,,Brighton,15,5.0,2,1.0,72.0,2.0,42.360908,-71.141987,2016-05-18 22:33:58.917490
2294730,11722258,Private room,,Brighton,4,5.0,1,1.0,90.0,2.0,42.360562,-71.139014,2016-05-18 22:43:21.888988
11717217,37670913,Private room,,Brighton,0,,1,1.0,49.0,3.0,42.348636,-71.140648,2016-05-18 20:45:47.919318
7868209,31545543,Private room,,Allston,2,,2,1.0,76.0,1.0,42.350265,-71.127033,2016-05-18 22:05:54.006564
7067397,29407427,Private room,,Allston,0,,2,1.0,85.0,1.0,42.351456,-71.12634,2016-05-18 23:29:00.489674
10231171,19548932,Private room,,Allston,16,4.5,2,1.0,25.0,1.0,42.358571,-71.129834,2016-05-19 00:07:26.000609
2754149,14050476,Private room,,Mission Hill,45,5.0,2,1.0,65.0,2.0,42.327396,-71.105083,2016-05-19 01:59:22.212849
7692933,9508341,Private room,,Brighton,65,5.0,1,1.0,59.0,1.0,42.35568,-71.162145,2016-05-19 00:42:45.717111
9496337,12711168,Private room,,Allston,5,4.0,2,1.0,40.0,4.0,42.362086,-71.124703,2016-05-19 01:26:18.287984
7511838,26956083,Private room,,Brighton,11,5.0,1,1.0,85.0,2.0,42.358743,-71.140005,2016-05-19 00:10:28.653143
1525494,8139434,Private room,,Allston,67,4.5,2,1.0,66.0,1.0,42.355242,-71.135475,2016-05-18 23:13:32.604254
8704828,5235073,Private room,,Allston,18,4.5,2,1.0,55.0,1.0,42.35143,-71.126041,2016-05-18 20:10:24.497701
8419159,22613142,Private room,,Brighton,38,5.0,2,1.0,77.0,1.0,42.344774,-71.145969,2016-05-19 02:14:32.385104
6823017,19548932,Private room,,Allston,13,5.0,2,1.0,25.0,1.0,42.359026,-71.130658,2016-05-19 02:43:06.312884
8310660,18604433,Private room,,Allston,4,5.0,2,1.0,75.0,2.0,42.352673,-71.127189,2016-05-18 20:41:26.313621
5967421,26956083,Private room,,Allston,36,4.5,2,1.0,59.0,2.0,42.36115,-71.125513,2016-05-18 23:25:12.508242
4293597,9189449,Private room,,Allston,74,4.5,1,1.0,40.0,1.0,42.350194,-71.142152,2016-05-19 01:09:33.856708
7395978,24567367,Private room,,Allston,3,4.5,2,1.0,80.0,3.0,42.350867,-71.129175,2016-05-18 20:58:03.673302
8518091,42202173,Private room,,Dorchester,13,4.5,2,1.0,65.0,1.0,42.296205,-71.048943,2016-05-18 22:57:39.749960
2916208,14892598,Private room,,South End,26,4.5,1,1.0,100.0,1.0,42.340961,-71.066413,2016-05-18 21:31:30.724209
12052292,19260037,Private room,,Dorchester,0,,2,1.0,44.0,1.0,42.300755,-71.064089,2016-05-18 21:38:18.000609
7949859,18479599,Private room,,Dorchester,1,,2,1.0,100.0,1.0,42.324557,-71.059831,2016-05-19 01:50:27.539357
3303754,16442921,Private room,,Dorchester,6,2.5,1,1.0,55.0,4.0,42.313727,-71.058126,2016-05-18 23:57:33.635361
3311675,16442921,Private room,,Dorchester,3,3.5,1,1.0,52.0,5.0,42.311442,-71.057637,2016-05-19 01:08:01.487508
7934491,18479599,Private room,,Dorchester,0,,2,1.0,80.0,3.0,42.324853,-71.059364,2016-05-18 22:38:23.406450
1340290,3274255,Private room,,Downtown,9,4.5,1,1.0,110.0,3.0,42.366816,-71.064585,2016-05-19 02:27:54.073886
8537786,44948848,Private room,,Beacon Hill,14,3.0,1,1.0,80.0,1.0,42.360351,-71.067273,2016-05-18 22:49:33.720725
1529393,8158181,Private room,,Beacon Hill,7,3.5,2,1.0,129.0,3.0,42.360261,-71.06685,2016-05-19 01:49:19.529732
11823618,19293231,Private room,,South End,0,,2,1.0,75.0,7.0,42.342957,-71.067023,2016-05-18 22:25:02.314999
8409196,22927491,Private room,,West End,5,5.0,2,1.0,150.0,2.0,42.3619,-71.065177,2016-05-19 01:03:35.296723
2423613,7000428,Private room,,Beacon Hill,13,3.5,1,1.0,85.0,3.0,42.36091,-71.065104,2016-05-19 02:26:29.994510
2823378,7000428,Private room,,Beacon Hill,31,4.5,1,1.0,100.0,2.0,42.360802,-71.064504,2016-05-19 02:49:30.419721
10295349,16938558,Private room,,Downtown,3,3.5,8,1.0,70.0,1.0,42.357959,-71.058083,2016-05-19 00:08:14.587564
6887053,18969796,Private room,,Beacon Hill,1,,2,1.0,190.0,1.0,42.352994,-71.064376,2016-05-18 23:53:56.308022
7939556,18479599,Private room,,Dorchester,1,,1,1.0,90.0,2.0,42.325861,-71.057965,2016-05-18 23:58:58.998545
7454966,16442921,Private room,,Dorchester,5,4.0,2,1.0,69.0,2.0,42.319818,-71.054546,2016-05-19 00:32:33.127214
3765014,16442921,Private room,,Dorchester,8,3.5,1,1.0,55.0,4.0,42.320018,-71.054957,2016-05-18 20:18:07.250588
6499228,21021264,Private room,,Leather District,0,,2,1.0,245.0,1.0,42.350417,-71.057895,2016-05-19 02:08:02.711912
1262443,4463536,Private room,,Dorchester,3,,2,1.0,39.0,1.0,42.317859,-71.062892,2016-05-19 01:53:46.443187
3827568,16442921,Private room,,Dorchester,7,4.0,1,1.0,55.0,3.0,42.318566,-71.05444,2016-05-19 02:32:33.825084
5974886,23856705,Private room,,Dorchester,4,5.0,1,1.0,50.0,1.0,42.323758,-71.058518,2016-05-18 21:31:51.473387
11973196,50232369,Private room,,Downtown,0,,2,1.0,200.0,1.0,42.353392,-71.063298,2016-05-18 21:40:27.962772
623731,3093639,Private room,,South Boston,60,5.0,2,1.0,135.0,3.0,42.332747,-71.057189,2016-05-18 20:16:28.457923
12657537,18479599,Private room,,Dorchester,0,,2,1.0,135.0,1.0,42.325775,-71.058066,2016-05-18 22:24:12.215656
4461613,22348222,Private room,,Beacon Hill,3,4.5,1,1.0,150.0,7.0,42.360809,-71.064193,2016-05-18 22:13:57.723661
3377871,7000428,Private room,,West End,38,4.0,2,1.0,120.0,2.0,42.361273,-71.065049,2016-05-19 00:45:54.358707
13052129,42820495,Private room,,Downtown,0,,1,1.0,125.0,7.0,42.355812,-71.061846,2016-05-18 20:48:24.067336
6763785,35409793,Private room,,Beacon Hill,15,4.5,1,1.0,113.0,1.0,42.361051,-71.066785,2016-05-19 00:55:45.664827
6831553,35788567,Private room,,Chinatown,10,5.0,1,1.0,118.0,2.0,42.351886,-71.061402,2016-05-19 00:18:05.190483
10881600,56359408,Private room,,Downtown,0,,3,1.0,155.0,2.0,42.350899,-71.065527,2016-05-19 00:00:53.447709
8428052,33294128,Private room,,Beacon Hill,2,,2,1.0,195.0,1.0,42.36066,-71.066726,2016-05-18 22:25:29.445484
11357756,56359408,Private room,,Downtown,0,,3,1.0,158.0,2.0,42.352394,-71.065112,2016-05-18 22:38:06.913285
6993585,3755714,Private room,,Downtown,1,,2,1.0,300.0,2.0,42.366586,-71.059092,2016-05-19 00:23:59.947387
7377034,29713098,Private room,,South End,13,5.0,4,1.0,90.0,2.0,42.343624,-71.066461,2016-05-18 20:54:09.484690
5761194,29888310,Private room,,Beacon Hill,0,,1,1.0,195.0,1.0,42.359951,-71.065452,2016-05-19 00:31:23.376977
12055566,3142987,Private room,,Dorchester,9,5.0,2,1.0,55.0,1.0,42.315964,-71.056011,2016-05-19 01:43:04.314175
7129785,13892399,Private room,,Dorchester,11,5.0,2,1.0,50.0,1.0,42.320166,-71.044814,2016-05-18 22:51:48.258524
646087,3236611,Private room,,South Boston,0,,2,1.0,125.0,1.0,42.334775,-71.049954,2016-05-19 02:18:58.386778
3250739,16442921,Private room,,Dorchester,15,3.5,2,1.0,69.0,4.0,42.317977,-71.055014,2016-05-18 22:00:57.682647
4431210,16442921,Private room,,Dorchester,4,4.5,1,1.0,55.0,3.0,42.318034,-71.054511,2016-05-18 23:38:13.619000
5026613,20060949,Private room,,South Boston,41,5.0,2,1.0,105.0,1.0,42.337503,-71.047781,2016-05-19 01:44:29.205084
2021489,10197317,Private room,,South Boston,2,,4,1.0,200.0,1.0,42.333231,-71.049327,2016-05-19 00:01:58.193437
